year,site_type,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,log_backlog_cost
22_23,Other Reportable Site,2463.0,6779.0,18.0,98485.0,7406.0,0.0,0.0,0.0,0.0,0.0,1,0.0,41.988,51.27405,1.06835,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,38320.0,79507.0,100.0,12642874.0,30919.0,0.0,0.0,60.0,0.0,0.0,2,17343565.0,53.546,54.693099999999994,-1.2115,0,0,0,0,0,0,0,0,0,0,16.668732159845696
22_23,General acute hospital,80930.0,213626.0,92.5,35685896.0,87617.0,0.0,0.0,80.0,0.0,0.0,1,46085380.0,65.511,54.5685,-1.3187,0,0,0,0,0,0,0,0,0,0,17.64600634270783
22_23,Other Reportable Site,841.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.3,54.693099999999994,-1.2115,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,2144.0,5249.0,0.0,512213.0,566.0,0.0,0.0,50.0,0.0,0.0,0,801599.0,40.0,54.776316666666666,-1.3409833333333332,0,0,0,0,0,0,0,0,0,0,13.594365009312737
22_23,General acute hospital,37821.0,94501.0,7.0,28760854.0,57267.0,0.0,0.0,23.0,0.0,5.0,0,31877397.0,33.993,53.62538333333333,-3.0201,0,0,0,0,0,0,0,0,0,0,17.277407789985677
22_23,General acute hospital,35290.0,84696.0,0.0,12392321.0,32052.0,0.0,0.0,6.0,0.0,4.0,0,16510456.0,38.142,53.555600000000005,-2.9094100000000003,0,0,0,0,0,0,0,0,0,0,16.619504495707044
22_23,Non inpatient,804.0,6862.0,0.0,54057.0,212.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,53.5623,-2.7659875,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Other Reportable Site,2265.0,3770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,53.555600000000005,-2.9094100000000003,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Unoccupied,1392.0,3480.0,0.0,10894.0,134.0,0.0,0.0,0.0,0.0,0.0,0,1101238.0,100.0,50.75084,-1.66298,1,0,0,0,0,0,0,1,0,0,13.911946467533378
22_23,Non inpatient,498.0,1245.0,0.0,51140.0,492.0,0.0,0.0,0.0,0.0,0.0,0,50800.0,10.0,50.79176666666667,-1.1393666666666666,0,0,0,0,0,0,0,0,0,0,10.835671318412196
22_23,Mental Health (including Specialist services),1136.0,2900.0,0.0,192438.0,988.0,0.0,0.0,0.0,0.0,0.0,0,289842.0,20.0,50.8505,-0.9909,0,0,0,0,0,0,0,0,0,0,12.57709467605362
22_23,Mental Health (including Specialist services),3241.0,7500.0,0.0,744617.0,1936.0,0.0,0.0,50.0,0.0,1.0,2,331805.0,20.0,51.0667,-1.3544333333333334,0,0,0,0,0,0,0,0,0,0,12.712305739757623
22_23,Mental Health (including Specialist services),2449.0,5755.0,0.0,588950.0,14.0,0.0,0.0,0.0,0.0,0.0,0,334153.0,20.0,51.08811935483871,-1.300141935483871,0,0,0,0,0,0,0,0,0,0,12.719357243539422
22_23,Mental Health (including Specialist services),956.0,2390.0,0.0,248746.0,1110.0,0.0,0.0,0.0,0.0,0.0,0,479198.0,20.0,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,13.079871238969847
22_23,Mental Health (including Specialist services),765.0,1989.0,0.0,205212.0,630.0,0.0,0.0,0.0,0.0,0.0,0,278065.0,40.0,50.913799999999995,-1.419675,0,0,0,0,0,0,0,0,0,0,12.535613774567405
22_23,Non inpatient,640.0,1600.0,0.0,59199.0,195.0,0.0,0.0,0.0,0.0,0.0,0,295015.0,80.0,50.913799999999995,-1.419675,0,0,0,0,0,0,0,0,0,0,12.594784871139304
22_23,Non inpatient,5000.0,12500.0,0.0,995606.0,20.0,0.0,0.0,0.0,0.0,0.0,0,2355938.0,90.0,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,14.672449932077171
22_23,Mental Health (including Specialist services),6160.0,14125.0,0.0,941253.0,17748.0,0.0,0.0,50.0,0.0,0.0,1,2733856.0,59.2,50.888133333333336,-1.16045,0,0,0,0,0,0,0,0,0,0,14.821223990582093
22_23,Non inpatient,4100.0,10250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,60.0,50.91855,-1.30265,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Community hospital (with inpatient beds),10946.0,27265.0,0.0,2481667.0,8277.0,0.0,0.0,100.0,0.0,0.0,0,8904196.0,42.0,50.79176666666667,-1.1393666666666666,0,0,0,0,0,0,0,0,0,0,16.002033296580457
22_23,Non inpatient,1091.0,2727.0,0.0,50317.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,212099.0,10.0,50.8505,-0.9909,0,0,1,0,0,0,0,0,0,0,12.264813140552773
22_23,Non inpatient,1443.0,3607.0,10.0,20474.0,1169.0,0.0,0.0,0.0,0.0,0.0,0,266488.0,40.0,51.07606666666667,-1.3140666666666665,0,0,0,0,0,0,0,0,0,0,12.493088245938793
22_23,Mental Health (including Specialist services),3419.0,7795.0,0.0,572504.0,1570.0,0.0,0.0,0.0,0.0,2.0,0,595902.0,10.0,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,13.297833181124142
22_23,Non inpatient,737.0,1842.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0,161640.0,20.0,50.8831,-1.2437,0,0,0,0,0,0,0,0,0,0,11.993133105760752
22_23,Community hospital (with inpatient beds),5205.0,13000.0,0.0,1349770.0,4402.0,0.0,0.0,90.0,0.0,0.0,0,4502946.0,40.0,51.009375,-0.9793333333333334,0,0,0,0,0,0,0,0,0,0,15.320242629283285
22_23,Non inpatient,751.0,1877.0,0.0,73757.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,131122.0,20.0,50.8144,-1.1886666666666663,0,0,1,0,0,0,0,0,0,0,11.783891092960731
22_23,Non inpatient,797.0,1992.0,0.0,30050.0,512.0,0.0,0.0,0.0,0.0,0.0,0,213401.0,10.0,50.79176666666667,-1.1393666666666666,0,0,0,0,0,0,0,0,0,0,12.2709329898771
22_23,Mental Health (including Specialist services),2706.0,5785.0,0.0,384446.0,2202.0,0.0,0.0,0.0,0.0,0.0,0,178802.0,20.0,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,12.094039920104283
22_23,Community hospital (with inpatient beds),3541.0,8800.0,0.0,829590.0,6253.0,0.0,0.0,0.0,0.0,0.0,0,1776592.0,40.0,51.13411875,-0.9863125,0,0,0,0,0,0,0,0,0,0,14.390208043199653
22_23,Non inpatient,1036.0,2590.0,0.0,127528.0,675.0,0.0,0.0,0.0,0.0,0.0,0,658195.0,20.0,51.2625,-1.0871,0,0,0,0,0,0,0,0,0,0,13.397258038292723
22_23,Non inpatient,1522.0,3805.0,0.0,124056.0,4675.0,0.0,0.0,0.0,0.0,0.0,0,237230.0,40.0,50.911,-1.392,0,0,0,0,0,0,0,0,0,0,12.376789628965993
22_23,Mental Health (including Specialist services),6180.0,14500.0,0.0,579798.0,5126.0,0.0,0.0,0.0,0.0,0.0,0,505477.0,20.0,51.28745,-1.08155,0,0,0,0,0,0,0,0,0,0,13.133259795229511
22_23,Non inpatient,931.0,2325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,644489.0,90.0,50.91855,-1.30265,0,0,0,0,0,0,0,1,0,0,13.376214585337205
22_23,Non inpatient,951.0,2377.0,0.0,101833.0,158.0,0.0,0.0,0.0,0.0,0.0,0,231907.0,20.0,50.911,-1.392,0,0,0,0,0,0,0,0,0,0,12.35409602027688
22_23,Mental Health (including Specialist services),2661.0,6500.0,0.0,473665.0,2707.0,0.0,0.0,0.0,0.0,0.0,0,526274.0,20.0,50.8505,-0.9909,0,0,0,0,0,0,0,0,0,0,13.1735791687886
22_23,Mental Health (including Specialist services),1514.0,3532.0,0.0,285644.0,1038.0,0.0,0.0,50.0,0.0,0.0,0,64412.0,10.0,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,11.073070755074816
22_23,Community hospital (with inpatient beds),1887.0,4000.0,0.0,480740.0,587.0,0.0,0.0,0.0,0.0,0.0,0,1016717.0,80.0,51.01539047619048,-1.494095238095238,0,0,0,0,0,0,0,0,0,0,13.832090350444096
22_23,Other Reportable Site,10500.0,26250.0,0.0,500000.0,945.0,0.0,0.0,0.0,0.0,2.0,0,3950415.0,59.5,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,15.189331447787612
22_23,Learning Disabilities,2354.0,4708.0,0.0,0.0,3355.0,0.0,0.0,100.0,0.0,0.0,0,34062.0,0.0,50.91249375,-1.51341875,0,0,0,0,0,0,0,0,0,0,10.435967030196949
22_23,Mental Health (including Specialist services),5069.0,12165.0,0.0,843889.0,5774.0,0.0,0.0,15.0,0.0,0.0,0,177500.0,38.400000000000006,53.426433333333335,-2.7348666666666666,0,0,0,0,0,0,0,0,0,0,12.086731521684555
22_23,Mental Health and Learning Disabilities,15984.0,38362.0,0.0,4893985.0,13123.0,0.0,0.0,35.0,0.0,0.0,0,227800.0,40.400000000000006,53.416066666666666,-2.5810333333333335,0,0,0,0,0,0,0,0,0,0,12.336227719801212
22_23,Mental Health (including Specialist services),4443.0,10663.0,0.0,829979.0,1732.0,0.0,0.0,25.0,0.0,0.0,0,5000.0,40.0,53.411833333333334,-2.768333333333333,0,0,0,0,0,0,0,0,0,0,8.517393171418904
22_23,Non inpatient,629.0,1573.0,0.0,97887.0,124.0,0.0,0.0,60.0,0.0,0.0,0,30000.0,60.0,53.324125,-2.7118,0,0,0,0,0,0,0,0,0,0,10.308985993422082
22_23,Non inpatient,862.0,2155.0,0.0,113699.0,495.0,0.0,0.0,15.0,0.0,0.0,0,28500.0,20.0,53.36992857142857,-2.7397142857142858,0,0,0,0,0,0,0,0,0,0,10.25769445336048
22_23,Mental Health (including Specialist services),5460.0,13104.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0,83266.0,20.0,53.324125,-2.7118,0,0,0,0,0,0,0,0,0,0,11.329807591200053
22_23,Non inpatient,746.0,1865.0,0.0,138168.0,256.0,0.0,0.0,20.0,0.0,0.0,0,2500.0,40.0,53.411833333333334,-2.768333333333333,0,0,0,0,0,0,0,0,0,0,7.824445930877619
22_23,Non inpatient,813.0,2033.0,0.0,100009.0,0.0,0.0,0.0,5.0,0.0,0.0,0,24000.0,60.0,53.409775,-2.6556,0,0,0,0,0,0,0,0,0,0,10.085850775128717
22_23,Non inpatient,1171.0,2928.0,0.0,141813.0,337.0,0.0,0.0,20.0,0.0,0.0,0,30000.0,40.0,53.416066666666666,-2.5810333333333335,0,0,0,0,0,0,0,0,0,0,10.308985993422082
22_23,Mental Health (including Specialist services),7365.0,19901.0,0.0,1558541.0,9980.0,0.0,0.0,5.0,0.0,0.0,0,49100.0,50.068000000000005,53.4179,-2.9206,0,0,0,0,0,0,0,0,0,0,10.801634680173994
22_23,Mental Health (including Specialist services),48826.0,122565.0,0.0,11027643.0,76393.0,0.0,0.0,30.0,0.0,0.0,0,890700.0,47.98899999999999,53.517525,-2.942925,0,0,0,0,0,0,0,0,0,0,13.699764072131805
22_23,Mental Health (including Specialist services),4901.0,11762.0,0.0,0.0,1905.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,53.62538333333333,-3.0201,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,650.0,1950.0,0.0,0.0,165.0,0.0,0.0,95.0,0.0,0.0,0,0.0,10.0,53.3407,-2.841,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1694.0,4066.0,0.0,321355.0,350.0,0.0,0.0,50.0,0.0,0.0,0,34300.0,26.5,53.4481,-2.9155,0,0,0,0,0,0,0,0,0,0,10.442929787247998
22_23,Non inpatient,1262.0,5048.0,0.0,110598.0,436.0,0.0,0.0,100.0,0.0,0.0,0,38100.0,100.0,53.4616,-2.9534,0,0,0,0,0,0,0,0,0,0,10.547995807489514
22_23,Mental Health and Learning Disabilities,29533.0,55718.0,0.0,211424.0,18291.0,0.0,0.0,15.0,0.0,0.0,0,803800.0,83.575,53.87791714285714,-2.3812599999999997,0,0,0,0,0,0,0,0,0,0,13.597107005087034
22_23,Non inpatient,1080.0,2592.0,0.0,170723.0,475.0,0.0,0.0,80.0,0.0,0.0,0,23700.0,40.0,53.4667,-3.0167,0,0,0,0,0,0,0,0,0,0,10.073272520325904
22_23,Non inpatient,1083.0,3249.0,0.0,149213.0,320.0,0.0,0.0,80.0,0.0,0.0,0,13700.0,20.0,53.481849999999994,-2.9675,0,0,0,0,0,0,0,0,0,0,9.525224101853109
22_23,Mental Health (including Specialist services),4659.0,11182.0,0.0,1258020.0,0.0,0.0,0.0,25.0,0.0,0.0,0,158000.0,40.0,53.4162,-2.8965,0,0,0,0,0,0,0,0,0,0,11.970356641102999
22_23,Mental Health (including Specialist services),781.0,1795.0,0.0,284812.0,1083.0,0.0,0.0,80.0,0.0,0.0,0,42600.0,40.0,53.3333,-2.9,0,0,0,0,0,0,0,0,0,0,10.659633006160352
22_23,Non inpatient,550.0,1320.0,0.0,102737.0,134.0,0.0,0.0,50.0,0.0,0.0,0,2800.0,60.0,53.3333,-2.9,0,0,0,0,0,0,0,0,0,0,7.937731775260109
22_23,Non inpatient,603.0,1447.0,0.0,134090.0,176.0,0.0,0.0,10.0,0.0,0.0,0,16800.0,60.0,53.4106,-2.9779,0,0,0,0,0,0,0,0,0,0,9.729193687429403
22_23,Non inpatient,849.0,2038.0,0.0,111249.0,654.0,0.0,0.0,30.0,0.0,0.0,0,4500.0,70.0,53.4162,-2.8965,0,0,0,0,0,0,0,0,0,0,8.412054873292933
22_23,Non inpatient,1298.0,3894.0,0.0,224643.0,981.0,0.0,0.0,70.0,0.0,0.0,0,10000.0,20.0,53.4179,-2.9206,0,0,0,0,0,0,0,0,0,0,9.210440366976517
22_23,Mental Health (including Specialist services),2537.0,6885.0,0.0,239181.0,150.0,0.0,0.0,90.0,0.0,0.0,0,12000.0,40.0,53.3975,-2.9206,0,0,0,0,0,0,0,0,0,0,9.392745258631441
22_23,Non inpatient,861.0,2066.0,0.0,71173.0,445.0,0.0,0.0,40.0,0.0,0.0,0,13300.0,40.0,53.4378,-2.9611,0,0,0,0,0,0,0,0,0,0,9.495594499353297
22_23,Non inpatient,540.0,1620.0,0.0,90481.0,1870.0,0.0,0.0,45.0,0.0,0.0,0,15300.0,70.0,53.4481,-2.9155,0,0,0,0,0,0,0,0,0,0,9.635673464721814
22_23,Non inpatient,1310.0,3144.0,0.0,176680.0,4797.0,0.0,0.0,20.0,0.0,0.0,0,18400.0,60.0,53.4667,-3.0167,0,0,0,0,0,0,0,0,0,0,9.820160289946374
22_23,Mental Health (including Specialist services),1313.0,3943.0,0.0,291317.0,1581.0,0.0,0.0,40.0,0.0,0.0,0,16800.0,100.0,53.4106,-2.9779,0,0,0,0,0,0,0,0,0,0,9.729193687429403
22_23,Non inpatient,557.0,1671.0,0.0,63894.0,478.0,0.0,0.0,20.0,0.0,0.0,0,13000.0,100.0,53.4106,-2.9779,0,0,0,0,0,0,0,0,0,0,9.472781556562168
22_23,Non inpatient,1664.0,3994.0,0.0,142765.0,1977.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,53.4106,-2.9779,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,3431.0,10293.0,0.0,223317.0,1078.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,53.44175,-2.82715,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Other Reportable Site,19991.0,55975.0,0.0,938109.0,2224.0,0.0,0.0,25.0,0.0,0.0,0,233450.0,65.71000000000001,53.4106,-2.9779,0,0,0,0,0,0,0,0,0,0,12.360727483962409
22_23,Non inpatient,529.0,1264.0,0.0,155518.0,317.0,0.0,0.0,15.0,0.0,0.0,0,10000.0,40.0,53.5515,-3.0426333333333333,0,0,0,0,0,0,0,0,0,0,9.210440366976517
22_23,Mental Health (including Specialist services),2412.0,6030.0,0.0,452916.0,1302.0,0.0,0.0,50.0,0.0,0.0,0,0.0,20.0,53.755025714285715,-2.8387542857142853,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1955.0,5473.0,0.0,169364.0,672.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,53.7271,-2.656415384615385,0,0,0,0,0,0,0,1,0,0,0.0
22_23,Non inpatient,765.0,2329.0,0.0,188672.0,303.0,0.0,0.0,31.0,0.0,0.0,0,0.0,40.0,53.7561875,-2.372,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),5319.0,12966.0,0.0,229673.0,0.0,0.0,0.0,35.0,0.0,0.0,0,490720.0,48.6,53.754714285714286,-2.529357142857143,0,1,0,1,1,0,0,0,0,0,13.103631017167977
22_23,Non inpatient,2668.0,6632.0,0.0,547451.0,792.0,0.0,0.0,100.0,0.0,0.0,0,890225.0,70.0,53.7561875,-2.372,0,0,0,0,0,0,0,0,0,0,13.69923064205717
22_23,Non inpatient,549.0,1354.0,0.0,79212.0,118.0,0.0,0.0,50.0,0.0,0.0,0,14784.0,20.0,53.8044,-2.309675,0,0,0,0,0,0,0,0,0,0,9.601368432286577
22_23,Non inpatient,1576.0,3717.0,0.0,288522.0,3439.0,0.0,0.0,100.0,0.0,0.0,0,67500.0,100.0,53.69772,-2.2986,0,0,0,0,0,0,0,0,0,0,11.119897691565697
22_23,Non inpatient,693.0,1738.0,0.0,146655.0,177.0,0.0,0.0,100.0,0.0,0.0,0,21402.0,40.0,53.7271,-2.656415384615385,0,0,0,0,0,0,0,0,0,0,9.971286378100563
22_23,Mental Health (including Specialist services),2424.0,4924.0,0.0,0.0,11245.0,0.0,0.0,90.0,0.0,0.0,0,1428685.0,60.0,53.782979999999995,-2.69214,0,0,0,0,0,0,0,0,0,0,14.17226569868716
22_23,Mental Health (including Specialist services),13059.0,50876.0,0.0,4813151.0,13982.0,0.0,0.0,30.0,0.0,0.0,0,1848461.0,16.900000000000002,53.903882857142854,-2.707102857142857,0,0,0,0,0,0,0,0,0,0,14.429864499938974
22_23,Mental Health (including Specialist services),4530.0,11368.0,0.0,118672.0,1146.5,0.0,0.0,80.0,0.0,0.0,0,2525179.0,60.0,53.555600000000005,-2.9094100000000003,0,0,1,0,0,0,0,0,0,0,14.741822905279504
22_23,Non inpatient,2577.0,6515.0,0.0,344434.0,8982.0,0.0,0.0,0.0,0.0,0.0,0,2529426.0,60.0,53.7435,-2.9898,0,0,0,0,0,0,0,0,0,0,14.743503352839294
22_23,Non inpatient,690.0,1942.0,0.0,169364.0,128.0,0.0,0.0,100.0,0.0,0.0,0,83697.0,60.0,53.782979999999995,-2.69214,0,0,0,0,0,0,0,1,0,0,11.334970361329475
22_23,Mental Health (including Specialist services),12564.0,35903.0,0.0,1776239.0,14737.0,0.0,0.0,50.0,0.0,0.0,0,0.0,10.0,53.7911,-3.0291,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,841.0,2175.0,0.0,155606.0,576.0,0.0,0.0,100.0,0.0,0.0,0,0.0,40.0,54.0316,-2.7915,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1184.0,3606.0,0.0,169883.0,109.0,0.0,0.0,100.0,0.0,0.0,0,1114.0,10.0,53.7886,-2.2055249999999997,0,0,0,0,0,0,0,0,0,0,7.016609683894219
22_23,Non inpatient,1911.0,4461.0,0.0,223097.0,758.0,0.0,0.0,100.0,0.0,0.0,0,0.0,40.0,53.84652,-2.21094,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1016.0,2670.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1082688.0,70.0,54.06833333333333,-2.8470333333333335,0,0,0,0,0,0,0,0,0,0,13.894958319461658
22_23,Other Reportable Site,11931.0,30247.0,0.0,1875355.0,4771.0,0.0,0.0,29.0,0.0,1.0,0,2933328.0,40.2,53.7271,-2.656415384615385,0,0,0,0,0,0,0,0,0,0,14.891648513506507
22_23,Mental Health (including Specialist services),1436.0,3675.0,0.0,327821.0,1703.0,0.0,0.0,100.0,0.0,0.0,0,0.0,40.0,53.7271,-2.656415384615385,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),621.0,1523.0,0.0,100841.0,147.0,0.0,0.0,54.0,0.0,0.0,0,331274.0,70.0,53.754714285714286,-2.529357142857143,0,0,0,0,0,0,0,0,0,0,12.710704125132837
22_23,General acute hospital,99757.0,265612.0,0.0,50514251.0,165821.0,0.0,0.0,95.0,0.0,0.0,0,68049341.0,44.953,53.7446,-0.3353,0,0,0,0,0,0,0,0,0,0,18.035743617654237
22_23,General acute hospital,88213.0,254863.0,0.0,52647746.0,115439.0,0.0,0.0,90.0,0.0,0.0,0,16203354.0,27.863,53.7849,-0.4383666666666666,0,0,0,0,0,0,0,0,0,0,16.600728877526056
22_23,Non inpatient,3497.0,9164.0,0.0,5668017.0,28700.0,0.0,0.0,100.0,0.0,0.0,0,66270.0,40.0,53.7446,-0.3353,0,0,0,0,0,0,0,0,0,0,11.10150767475264
22_23,Other Reportable Site,433.0,773.0,0.0,12633.0,132.0,0.0,0.0,100.0,0.0,0.0,0,268191.0,100.0,53.7446,-0.3353,0,0,0,0,0,0,0,0,0,0,12.499458420898632
22_23,General acute hospital,73294.0,187361.0,68.4,40621188.0,277282.0,0.0,0.0,34.18,0.0,0.0,0,26750194.0,46.554,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,17.102052320999345
22_23,General acute hospital,55672.0,149971.0,53.5,20510375.0,68957.0,0.0,0.0,15.0,2.0,0.0,0,38253403.0,58.018,52.963875,-0.0102499999999999,0,0,0,0,0,0,0,0,0,0,17.459743107741186
22_23,General acute hospital,27585.0,67855.0,66.87,9009657.0,53988.0,0.0,0.0,38.27,1.0,0.0,0,18008513.0,53.95000000000001,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,16.7063552040312
22_23,Other Reportable Site,713.0,2436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,63.0,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,161263.0,312758.0,6.0,61209103.0,153528.0,0.0,0.0,35.0,0.0,1.0,0,51275712.0,60.347,52.6386,-1.1317,0,0,0,0,0,0,0,0,0,0,17.75272776723803
22_23,General acute hospital,78452.0,169997.0,9.6,28174476.0,114754.0,0.0,0.0,35.0,0.0,1.0,0,26381022.0,49.13199999999999,52.6325,-1.1869666666666667,0,0,0,0,0,0,0,0,0,0,17.08815548387986
22_23,General acute hospital,88603.0,177413.0,30.0,24315694.0,90399.0,0.0,0.0,35.0,0.0,3.0,0,41666827.0,68.0,52.6474,-1.0865,0,0,0,0,0,0,0,0,0,0,17.54521587859097
22_23,General acute hospital,62001.0,147264.0,0.0,14723462.0,76838.0,0.0,0.0,95.0,0.0,3.0,1,0.0,38.4,51.2738,0.497,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,2349.0,2274.0,0.0,1129307.0,1146.5,0.0,0.0,100.0,0.0,1.0,0,0.0,60.0,51.24715,0.5085999999999999,0,0,1,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1493.0,3789.0,0.0,150014.0,1146.5,0.0,0.0,100.0,0.0,1.0,0,0.0,60.0,51.171860869565215,0.4354347826086956,0,0,1,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,800.0,2030.0,0.0,229673.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,60.0,51.1568,0.244275,0,1,0,1,1,0,0,0,0,0,0.0
22_23,Non inpatient,530.0,1345.0,0.0,229673.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,51.30302,0.46184,0,1,0,1,1,0,0,0,0,0,0.0
22_23,Other Reportable Site,946.0,1870.0,0.0,64190.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,40.496,51.143,0.3219,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,68871.0,170272.0,0.0,9567888.0,77819.0,0.0,0.0,60.0,0.0,1.0,2,0.0,10.122000000000002,51.143,0.3219,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,752.0,1895.0,0.0,0.0,200.0,0.0,0.0,99.0,0.0,0.0,0,0.0,0.0,51.6553,-0.396,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,103100.0,188546.0,85.0,25765044.0,37573.0,0.0,0.0,70.0,0.0,7.0,0,35417504.0,39.555,51.6553,-0.396,0,0,0,0,0,0,0,0,0,0,17.382716747408782
22_23,Community hospital (with inpatient beds),24547.0,67363.0,59.0,8820450.0,23317.0,0.0,0.0,99.0,0.0,0.0,0,18996335.0,55.105,51.8154,-0.4184,0,0,0,0,0,0,0,0,0,0,16.75975667642902
22_23,Community hospital (with inpatient beds),28242.0,80513.0,28.0,6409243.0,44270.0,0.0,0.0,99.0,0.0,0.0,0,15356079.0,51.72,51.7639,-0.4531,0,0,0,0,0,0,0,0,0,0,16.54702204477928
22_23,Non inpatient,776.0,1956.0,0.0,151986.0,200.0,0.0,0.0,80.0,0.0,0.0,0,0.0,60.0,51.7052,-0.4173,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,81949.0,204874.0,0.0,47115208.0,154073.0,6307029.0,2765248.0,10.0,0.0,3.0,0,41772163.0,46.819,51.9022,-0.2026,0,0,0,0,0,0,0,0,0,0,17.547740742648752
22_23,Other Reportable Site,7108.0,17771.0,0.0,400601.0,2361.0,0.0,0.0,0.0,0.0,0.0,0,0.0,42.0,51.9022,-0.2026,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Specialist hospital (acute only),1294.0,3649.0,0.0,292120.0,1675.0,0.0,0.0,7.0,0.0,0.0,0,277948.0,10.0,53.3946,-2.1329,0,0,0,0,0,0,0,0,0,0,12.535192922605761
22_23,General acute hospital,95111.0,268977.0,31.1,30780321.0,260538.0,670.0,0.0,10.0,1.0,1.0,0,53911140.0,42.647,53.3946,-2.1329,0,0,0,0,0,0,0,0,0,0,17.80284771210835
22_23,Non inpatient,2289.0,5164.0,0.0,109999.0,8512.0,0.0,0.0,0.0,0.0,0.0,0,435000.0,20.0,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,12.983103608918753
22_23,Non inpatient,1073.0,2421.0,0.0,12397.0,387.0,0.0,0.0,40.0,0.0,0.0,0,203000.0,40.0,51.529333333333334,0.0182666666666666,0,0,0,0,0,0,0,0,0,0,12.220966184120165
22_23,Non inpatient,1923.0,4338.0,0.0,102269.0,412.0,0.0,0.0,0.0,0.0,0.0,0,120000.0,60.0,51.5386,-0.055525,0,0,0,0,0,0,0,1,0,0,11.695255355062795
22_23,Non inpatient,944.0,2130.0,0.0,149845.0,729.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,0.0
